age,fnlwgt,education,educational-num,marital-status,relationship,race,gender,capital-gain,capital-loss,hours-per-week,income
34,304622,Bachelors,13,Divorced,Unmarried,White,Female,0,0,50,0
33,213813,Some-college,10,Divorced,Unmarried,White,Female,0,0,40,0
22,304602,HS-grad,9,Never-married,Own-child,White,Male,0,0,40,0
31,442429,HS-grad,9,Separated,Unmarried,White,Female,0,0,40,0
35,47707,HS-grad,9,Never-married,Not-in-family,Black,Female,0,0,40,0
30,159589,Bachelors,13,Married-civ-spouse,Husband,White,Male,7688,0,50,1
67,112318,10th,6,Married-civ-spouse,Husband,White,Male,0,0,40,0
42,157425,Bachelors,13,Divorced,Unmarried,White,Female,0,0,45,0
45,190822,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,31,0
28,339372,Bachelors,13,Never-married,Not-in-family,White,Male,0,1408,40,0
56,289605,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
66,313255,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,24,0
47,36169,Masters,14,Married-civ-spouse,Husband,White,Male,0,0,60,1
32,114746,HS-grad,9,Separated,Unmarried,Asian-Pac-Islander,Female,0,0,60,0
33,314310,HS-grad,9,Married-spouse-absent,Not-in-family,White,Male,0,0,20,0
21,208503,Some-college,10,Never-married,Own-child,White,Male,0,0,10,0
31,185732,HS-grad,9,Never-married,Own-child,White,Female,0,0,30,0
49,79627,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,0
57,36091,HS-grad,9,Separated,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,0
41,29591,HS-grad,9,Divorced,Not-in-family,White,Male,0,0,30,0
53,126977,HS-grad,9,Separated,Not-in-family,White,Male,0,0,35,0
62,44013,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
22,60668,Bachelors,13,Never-married,Own-child,White,Male,0,0,40,0
21,57711,HS-grad,9,Never-married,Not-in-family,White,Female,0,0,30,0
28,103389,Masters,14,Divorced,Own-child,White,Female,0,0,40,0
56,32855,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,50,0
57,342906,9th,5,Married-civ-spouse,Husband,Black,Male,0,0,55,1
73,131982,Bachelors,13,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,5,0
49,129513,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,50,1
59,174056,Bachelors,13,Married-civ-spouse,Husband,White,Male,15024,0,40,1
34,143699,HS-grad,9,Married-civ-spouse,Wife,White,Female,0,0,15,0
28,314177,10th,6,Never-married,Other-relative,Black,Male,0,0,40,0
44,121874,Some-college,10,Divorced,Unmarried,White,Male,0,0,55,1
38,93717,Assoc-voc,11,Divorced,Not-in-family,White,Female,0,0,45,0
56,261232,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,40,0
33,158438,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,50,1
32,317647,HS-grad,9,Never-married,Own-child,White,Male,0,0,40,0
52,208302,HS-grad,9,Divorced,Other-relative,White,Male,0,0,30,0
52,148509,10th,6,Married-spouse-absent,Other-relative,Asian-Pac-Islander,Male,0,0,45,0
43,139734,Bachelors,13,Married-civ-spouse,Husband,White,Male,15024,0,40,1
29,253593,HS-grad,9,Never-married,Own-child,Black,Male,0,0,40,0
41,204415,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,48,1
33,233107,9th,5,Married-civ-spouse,Husband,White,Male,0,0,33,0
35,241153,Assoc-voc,11,Never-married,Not-in-family,White,Male,0,0,40,0
41,109969,Some-college,10,Divorced,Unmarried,White,Female,0,0,40,0
34,191342,Bachelors,13,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,38,0
26,55860,Some-college,10,Never-married,Not-in-family,Black,Female,0,0,40,0
52,278522,Some-college,10,Married-civ-spouse,Husband,Black,Male,0,0,40,0
35,272944,Bachelors,13,Divorced,Not-in-family,White,Male,0,0,40,0
61,584259,Masters,14,Married-civ-spouse,Husband,White,Male,0,0,2,1
41,162189,HS-grad,9,Never-married,Own-child,White,Female,1831,0,40,0
50,242517,Bachelors,13,Divorced,Not-in-family,White,Female,0,0,40,0
30,176673,HS-grad,9,Married-civ-spouse,Wife,Black,Female,0,0,40,0
48,88564,7th-8th,4,Married-spouse-absent,Unmarried,White,Male,0,0,40,0
35,124483,Bachelors,13,Never-married,Not-in-family,Asian-Pac-Islander,Male,0,0,50,1
38,248694,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,36,0
19,156587,Some-college,10,Never-married,Own-child,White,Female,0,0,38,0
47,101684,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
50,71898,5th-6th,3,Married-civ-spouse,Wife,Asian-Pac-Islander,Female,0,0,35,0
61,95680,Assoc-acdm,12,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,3103,0,40,1
61,113658,10th,6,Divorced,Other-relative,White,Female,0,0,20,0
35,174597,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,0
26,281678,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,0,0,55,0
45,71823,Some-college,10,Married-civ-spouse,Husband,Black,Male,0,0,20,0
34,209691,Some-college,10,Divorced,Not-in-family,White,Male,0,0,66,0
24,181557,HS-grad,9,Never-married,Own-child,Black,Male,0,0,40,0
58,191069,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,1
41,36651,Masters,14,Married-civ-spouse,Husband,White,Male,0,1848,40,1
36,180220,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,50,0
32,208761,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,60,0
18,39529,12th,8,Never-married,Own-child,White,Female,0,0,32,0
28,250679,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
21,417668,HS-grad,9,Never-married,Own-child,White,Male,0,0,36,0
44,254303,Masters,14,Never-married,Not-in-family,White,Male,0,0,40,1
27,104017,Some-college,10,Married-civ-spouse,Wife,White,Female,0,1902,30,1
52,111722,Some-college,10,Married-civ-spouse,Wife,White,Female,0,0,72,0
39,185084,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,55,0
65,192309,HS-grad,9,Widowed,Not-in-family,White,Female,0,0,15,0
33,119033,9th,5,Married-civ-spouse,Husband,White,Male,0,0,40,0
38,179117,Assoc-acdm,12,Never-married,Not-in-family,Black,Female,10520,0,50,1
43,196344,5th-6th,3,Married-civ-spouse,Husband,White,Male,0,0,40,0
40,170413,HS-grad,9,Divorced,Not-in-family,White,Female,0,1741,40,0
21,92863,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,40,0
45,199590,Some-college,10,Married-civ-spouse,Husband,White,Male,0,1887,40,1
22,362623,HS-grad,9,Never-married,Own-child,White,Male,0,0,40,0
41,210591,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
18,211413,11th,7,Never-married,Own-child,White,Male,0,0,15,0
66,188686,Bachelors,13,Married-civ-spouse,Wife,White,Female,0,0,4,0
38,217409,Some-college,10,Married-civ-spouse,Wife,White,Female,0,0,40,0
18,178310,Some-college,10,Never-married,Own-child,White,Female,0,0,20,0
49,151107,HS-grad,9,Never-married,Not-in-family,Black,Male,0,0,40,0
17,218124,11th,7,Never-married,Own-child,White,Female,0,0,20,0
33,132601,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,45,0
54,58898,Some-college,10,Married-civ-spouse,Husband,White,Male,0,1579,48,0
45,355978,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,60,1
29,179008,Assoc-acdm,12,Married-civ-spouse,Husband,White,Male,0,0,50,0
37,220237,Bachelors,13,Married-civ-spouse,Husband,White,Male,5178,0,40,1
66,112376,7th-8th,4,Married-civ-spouse,Husband,White,Male,0,0,40,1
20,42706,Some-college,10,Never-married,Not-in-family,White,Male,0,0,25,0
41,30759,7th-8th,4,Married-civ-spouse,Husband,White,Male,0,0,60,0
43,105119,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
39,322143,12th,8,Married-civ-spouse,Husband,White,Male,15024,0,70,1
66,366425,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
18,233740,11th,7,Never-married,Own-child,White,Female,0,0,18,0
38,175360,10th,6,Never-married,Not-in-family,White,Male,0,2559,90,1
29,174419,HS-grad,9,Never-married,Unmarried,White,Female,0,0,30,0
61,232308,10th,6,Married-civ-spouse,Husband,White,Male,0,0,40,0
46,235320,Masters,14,Divorced,Not-in-family,White,Male,0,0,60,1
29,158096,Bachelors,13,Never-married,Not-in-family,White,Male,0,0,40,0
43,196084,Masters,14,Married-civ-spouse,Husband,White,Male,0,0,55,0
44,79864,Masters,14,Separated,Unmarried,White,Female,0,0,20,0
81,36147,Prof-school,15,Married-civ-spouse,Husband,White,Male,10605,0,2,1
43,214242,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,1
45,40666,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,0
44,202466,Some-college,10,Married-civ-spouse,Wife,White,Female,0,0,60,0
44,196456,Masters,14,Never-married,Not-in-family,White,Female,0,1669,40,0
35,148015,Bachelors,13,Never-married,Own-child,Black,Female,0,0,40,0
22,176321,7th-8th,4,Never-married,Unmarried,White,Female,0,0,40,0
54,37237,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,1
22,131230,Some-college,10,Never-married,Own-child,White,Male,0,0,40,0
21,211301,Some-college,10,Never-married,Own-child,White,Female,0,0,8,0
33,93056,7th-8th,4,Divorced,Own-child,White,Male,0,0,40,0
46,173938,Masters,14,Married-civ-spouse,Husband,White,Male,15024,0,50,1
30,209691,7th-8th,4,Divorced,Not-in-family,White,Male,0,0,40,0
19,280146,Some-college,10,Never-married,Own-child,White,Male,0,0,20,0
21,253190,Some-college,10,Never-married,Own-child,White,Male,0,0,48,0
23,380281,Assoc-acdm,12,Never-married,Own-child,White,Male,0,0,25,0
43,48193,Assoc-acdm,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
47,141511,Doctorate,16,Married-civ-spouse,Husband,White,Male,0,0,60,1
47,173783,Bachelors,13,Married-civ-spouse,Husband,White,Male,15024,0,60,1
59,164970,HS-grad,9,Married-civ-spouse,Husband,Black,Male,0,0,60,0
40,43711,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,45,0
31,162442,Bachelors,13,Married-civ-spouse,Wife,White,Female,0,0,40,1
55,161334,HS-grad,9,Widowed,Not-in-family,White,Female,0,0,25,0
40,277647,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,1
32,149531,HS-grad,9,Never-married,Own-child,White,Male,0,0,40,0
52,128272,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,14,0
25,185287,Some-college,10,Never-married,Not-in-family,White,Male,0,0,40,0
53,110977,Masters,14,Married-civ-spouse,Husband,White,Male,0,1902,50,1
45,175262,9th,5,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,0
47,201595,HS-grad,9,Never-married,Unmarried,White,Male,0,0,40,0
31,307375,Some-college,10,Never-married,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,0
30,209768,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,0,0,40,1
35,152734,Some-college,10,Married-civ-spouse,Husband,Black,Male,0,0,40,0
36,353263,Bachelors,13,Divorced,Unmarried,White,Female,0,0,40,0
39,334366,Bachelors,13,Separated,Unmarried,White,Female,0,0,50,1
24,200153,Assoc-voc,11,Never-married,Own-child,White,Female,0,0,40,0
31,46807,Bachelors,13,Never-married,Not-in-family,White,Male,0,0,40,0
38,121602,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
25,199143,HS-grad,9,Divorced,Own-child,White,Male,0,0,40,0
59,198435,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,50,0
50,182907,HS-grad,9,Never-married,Own-child,White,Male,0,0,25,0
22,252570,Some-college,10,Married-civ-spouse,Wife,White,Female,0,0,40,0
49,117849,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,1
59,395736,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,1
29,103628,Some-college,10,Married-civ-spouse,Wife,White,Female,0,0,40,1
64,192884,Prof-school,15,Married-civ-spouse,Husband,White,Male,0,0,60,0
54,123011,HS-grad,9,Married-civ-spouse,Husband,White,Male,15024,0,52,1
33,162572,Bachelors,13,Married-civ-spouse,Husband,White,Male,99999,0,40,1
36,218542,Assoc-acdm,12,Married-civ-spouse,Wife,White,Female,0,0,40,1
22,211049,Some-college,10,Never-married,Own-child,White,Female,0,0,12,0
36,262688,Some-college,10,Married-civ-spouse,Husband,Black,Male,7688,0,50,1
21,396790,HS-grad,9,Never-married,Own-child,Black,Male,0,0,20,0
31,227886,Some-college,10,Never-married,Unmarried,Black,Female,0,0,35,0
36,269318,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,50,1
51,207449,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,55,0
20,316702,Some-college,10,Never-married,Own-child,White,Male,0,0,20,0
28,94880,Some-college,10,Never-married,Not-in-family,White,Male,0,0,43,0
25,181814,HS-grad,9,Never-married,Other-relative,White,Female,0,0,40,0
31,183125,Prof-school,15,Married-civ-spouse,Wife,White,Female,0,0,99,1
19,244175,11th,7,Never-married,Own-child,White,Male,0,0,25,0
22,185582,Some-college,10,Never-married,Not-in-family,White,Male,0,0,25,1
40,170482,Bachelors,13,Never-married,Not-in-family,White,Female,14344,0,45,1
23,176724,11th,7,Married-civ-spouse,Husband,White,Male,0,0,40,0
48,148738,Some-college,10,Divorced,Own-child,White,Male,0,0,40,0
30,108247,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,1
18,148644,HS-grad,9,Never-married,Own-child,White,Female,0,0,28,0
20,206869,Some-college,10,Never-married,Own-child,White,Female,0,0,30,0
38,153066,Masters,14,Divorced,Not-in-family,White,Male,0,0,45,1
44,79531,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,45,0
25,199224,Some-college,10,Never-married,Own-child,White,Male,0,0,30,0
27,336162,Some-college,10,Never-married,Other-relative,White,Female,0,0,40,0
30,30226,11th,7,Divorced,Own-child,White,Male,0,0,40,0
24,57711,Masters,14,Married-civ-spouse,Wife,White,Female,0,0,35,1
36,141029,HS-grad,9,Separated,Unmarried,White,Female,0,0,40,0
58,231818,10th,6,Never-married,Not-in-family,White,Male,0,0,40,0
31,189759,Masters,14,Married-civ-spouse,Husband,White,Male,0,0,40,1
56,311249,HS-grad,9,Widowed,Unmarried,Black,Female,0,0,38,0
35,256992,5th-6th,3,Married-civ-spouse,Wife,White,Female,0,0,15,0
43,95902,Assoc-acdm,12,Married-civ-spouse,Wife,Black,Female,0,0,40,0
51,249741,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,0
74,70234,HS-grad,9,Widowed,Unmarried,White,Female,0,0,26,0
26,366900,HS-grad,9,Never-married,Own-child,White,Male,0,0,40,0
75,242108,HS-grad,9,Divorced,Not-in-family,White,Male,2346,0,15,0
41,207685,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,45,0
37,234901,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,50,1
23,165474,Some-college,10,Never-married,Not-in-family,White,Male,0,0,40,0
37,186009,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,1672,60,0
46,263727,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,60,1
21,142766,Some-college,10,Never-married,Own-child,White,Male,0,0,40,0
33,186824,11th,7,Married-civ-spouse,Husband,White,Male,0,0,40,0
50,128143,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,50,1
21,285522,Some-college,10,Never-married,Not-in-family,White,Male,0,0,40,0
17,95446,10th,6,Never-married,Own-child,White,Male,0,0,15,0
59,167027,Some-college,10,Widowed,Not-in-family,White,Female,0,0,40,0
22,192017,HS-grad,9,Never-married,Own-child,White,Male,0,0,40,0
39,282153,Some-college,10,Never-married,Own-child,White,Female,0,0,20,0
26,274724,Some-college,10,Never-married,Other-relative,White,Male,0,0,40,0
43,204235,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,50,1
28,159623,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
25,183575,11th,7,Never-married,Own-child,White,Male,0,0,40,0
43,122749,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,55,0
25,471768,HS-grad,9,Never-married,Own-child,Black,Female,0,0,32,0
40,224793,HS-grad,9,Never-married,Own-child,Black,Male,0,1719,40,0
34,169527,Some-college,10,Married-civ-spouse,Wife,White,Female,4386,0,20,0
29,184078,HS-grad,9,Never-married,Other-relative,White,Female,0,0,40,0
45,175600,Assoc-voc,11,Divorced,Not-in-family,White,Male,0,0,50,0
21,267040,10th,6,Never-married,Unmarried,Black,Female,0,0,40,0
35,190297,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,1977,65,1
45,184277,Assoc-voc,11,Divorced,Unmarried,White,Female,0,0,55,1
45,223319,Some-college,10,Divorced,Own-child,White,Male,0,0,45,0
42,278926,Some-college,10,Divorced,Not-in-family,White,Female,0,0,40,0
43,438427,Some-college,10,Divorced,Not-in-family,Black,Female,0,0,40,0
26,29488,Prof-school,15,Never-married,Not-in-family,White,Male,0,0,40,1
48,273828,5th-6th,3,Never-married,Not-in-family,White,Male,0,0,40,0
31,369825,Bachelors,13,Never-married,Not-in-family,White,Male,4101,0,50,0
35,185848,HS-grad,9,Never-married,Not-in-family,White,Male,4650,0,50,0
36,182074,Some-college,10,Divorced,Not-in-family,White,Male,0,0,45,0
32,386806,5th-6th,3,Married-civ-spouse,Husband,Other,Male,0,0,45,1
48,82098,Some-college,10,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,65,0
64,36960,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,1
20,191948,HS-grad,9,Married-civ-spouse,Other-relative,White,Female,0,0,40,0
17,142587,11th,7,Never-married,Own-child,White,Female,0,0,10,0
44,192225,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,1
47,144351,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,45,1
39,453686,Bachelors,13,Divorced,Not-in-family,White,Male,0,0,40,1
52,200419,Assoc-acdm,12,Separated,Not-in-family,White,Female,0,0,50,0
23,213719,Assoc-acdm,12,Never-married,Own-child,Black,Female,0,0,36,0
34,527162,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,30,0
19,366088,9th,5,Never-married,Own-child,White,Male,0,0,40,0
27,357348,HS-grad,9,Never-married,Not-in-family,White,Female,2202,0,40,0
40,202872,HS-grad,9,Married-civ-spouse,Wife,White,Female,0,0,40,1
41,219591,HS-grad,9,Never-married,Own-child,White,Male,0,0,40,0
20,284317,Some-college,10,Never-married,Own-child,White,Female,0,0,35,0
40,153238,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,1902,32,1
23,145964,Some-college,10,Never-married,Own-child,White,Male,0,0,20,0
46,106092,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,45,1
47,459189,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,1
29,91547,Some-college,10,Never-married,Not-in-family,White,Female,0,0,40,0
35,174571,HS-grad,9,Married-civ-spouse,Husband,Black,Male,0,0,40,0
35,249456,Bachelors,13,Never-married,Own-child,Black,Female,0,0,40,0
28,375703,HS-grad,9,Divorced,Other-relative,Black,Female,0,1721,40,0
44,277783,Masters,14,Never-married,Own-child,White,Male,0,0,99,0
34,111589,10th,6,Never-married,Unmarried,Black,Female,0,0,40,0
27,146651,HS-grad,9,Married-civ-spouse,Own-child,White,Female,0,0,15,0
23,145917,HS-grad,9,Never-married,Not-in-family,White,Female,0,0,25,0
67,132057,HS-grad,9,Married-civ-spouse,Husband,Black,Male,0,0,20,0
34,160261,HS-grad,9,Never-married,Own-child,Asian-Pac-Islander,Male,14084,0,35,1
34,112115,Some-college,10,Never-married,Other-relative,White,Male,0,0,40,0
30,131776,Masters,14,Never-married,Not-in-family,White,Female,0,0,40,0
30,172822,Assoc-voc,11,Never-married,Not-in-family,White,Male,0,0,40,0
52,195635,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,2051,38,0
90,141758,9th,5,Never-married,Not-in-family,White,Female,0,0,40,0
32,171215,Some-college,10,Divorced,Not-in-family,White,Male,0,0,48,0
54,171924,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,70,0
56,178202,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,0
24,330724,Bachelors,13,Never-married,Not-in-family,Asian-Pac-Islander,Male,0,0,16,0
23,202344,Bachelors,13,Never-married,Own-child,White,Female,0,0,40,0
47,155659,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,60,0
68,365020,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
41,223062,Some-college,10,Separated,Not-in-family,Black,Male,0,0,40,0
67,152102,HS-grad,9,Widowed,Not-in-family,White,Male,0,0,65,0
28,182826,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,35,0
22,341368,Some-college,10,Never-married,Not-in-family,White,Male,0,0,50,0
18,70240,HS-grad,9,Never-married,Own-child,Asian-Pac-Islander,Female,0,0,40,0
54,155496,Some-college,10,Never-married,Unmarried,White,Female,2176,0,40,0
39,223792,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,1
51,201127,HS-grad,9,Divorced,Not-in-family,White,Male,0,0,45,0
31,261943,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,0
29,253003,Some-college,10,Never-married,Not-in-family,White,Male,0,2258,45,1
23,188535,7th-8th,4,Divorced,Not-in-family,White,Male,0,0,35,0
40,76625,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
51,427781,HS-grad,9,Married-civ-spouse,Husband,Black,Male,0,0,40,0
19,283033,11th,7,Never-married,Not-in-family,White,Male,0,0,40,0
23,229826,HS-grad,9,Never-married,Own-child,White,Male,0,0,40,0
20,271354,HS-grad,9,Never-married,Own-child,White,Male,0,0,40,0
23,194102,Bachelors,13,Never-married,Unmarried,White,Male,0,0,40,0
50,133014,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,0,0,40,0
19,244115,HS-grad,9,Never-married,Own-child,Black,Male,0,0,30,0
50,210217,Bachelors,13,Divorced,Unmarried,Black,Male,0,0,40,0
63,158199,1st-4th,2,Widowed,Unmarried,White,Female,0,0,44,0
62,224953,10th,6,Married-civ-spouse,Husband,Black,Male,0,0,40,0
56,111385,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,45,0
58,97634,5th-6th,3,Married-civ-spouse,Husband,White,Male,0,0,40,0
