SEQID,AGEG5LFS,GENDER_R,U01b000A,U01B_Collapsed_AS_Cleaned,U01b000S,U01b000T,PVLIT1,PVNUM1,ActionSeqOrder
2907,50-54,Female,67,MAIL_DROP,0,250558,306.54544,327.25663,20
2907,50-54,Female,67,MAIL_MOVED,0,250558,306.54544,327.25663,21
2907,50-54,Female,67,MAIL_VIEWED,0,250558,306.54544,327.25663,22
2907,50-54,Female,67,MAIL_DRAG,0,250558,306.54544,327.25663,23
2907,50-54,Female,67,FOLDER_VIEWED,0,250558,306.54544,327.25663,24
2907,50-54,Female,67,MAIL_DROP,0,250558,306.54544,327.25663,25
2907,50-54,Female,67,MAIL_MOVED,0,250558,306.54544,327.25663,26
2907,50-54,Female,67,MAIL_VIEWED,0,250558,306.54544,327.25663,27
2907,50-54,Female,67,MAIL_DRAG,0,250558,306.54544,327.25663,28
2907,50-54,Female,67,FOLDER_VIEWED,0,250558,306.54544,327.25663,29
2907,50-54,Female,67,MAIL_DROP,0,250558,306.54544,327.25663,30
2907,50-54,Female,67,MAIL_MOVED,0,250558,306.54544,327.25663,31
2907,50-54,Female,67,FOLDER_VIEWED,0,250558,306.54544,327.25663,32
2907,50-54,Female,67,MAIL_VIEWED,0,250558,306.54544,327.25663,33
2907,50-54,Female,67,FOLDER_VIEWED,0,250558,306.54544,327.25663,34
2907,50-54,Female,67,MENU,0,250558,306.54544,327.25663,35
2907,50-54,Female,67,MC_HELP_MENUITEM,0,250558,306.54544,327.25663,36
2907,50-54,Female,67,NEXT_INQUIRY,0,250558,306.54544,327.25663,37
2908,16-19,Female,52,MAIL_VIEWED,1,170952,272.01834,226.31899,0
2908,16-19,Female,52,MENU,1,170952,272.01834,226.31899,1
2908,16-19,Female,52,MENUITEM,1,170952,272.01834,226.31899,2
2908,16-19,Female,52,TEXTBOX_ONFOCUS,1,170952,272.01834,226.31899,3
2908,16-19,Female,52,TEXTBOX_KILLFOCUS,1,170952,272.01834,226.31899,4
2908,16-19,Female,52,TEXTBOX_ONFOCUS,1,170952,272.01834,226.31899,5
2908,16-19,Female,52,TEXTBOX_USE,1,170952,272.01834,226.31899,6
2908,16-19,Female,52,TEXTBOX_KILLFOCUS,1,170952,272.01834,226.31899,7
2908,16-19,Female,52,BUTTON,1,170952,272.01834,226.31899,8
2908,16-19,Female,52,FOLDER_VIEWED,1,170952,272.01834,226.31899,9
2908,16-19,Female,52,NEW_FOLDER,1,170952,272.01834,226.31899,10
2908,16-19,Female,52,MAIL_VIEWED,1,170952,272.01834,226.31899,11
2908,16-19,Female,52,MAIL_DRAG,1,170952,272.01834,226.31899,12
2908,16-19,Female,52,FOLDER_VIEWED,1,170952,272.01834,226.31899,13
2908,16-19,Female,52,MAIL_DROP,1,170952,272.01834,226.31899,14
2908,16-19,Female,52,MAIL_MOVED,1,170952,272.01834,226.31899,15
2908,16-19,Female,52,MAIL_VIEWED,1,170952,272.01834,226.31899,16
2908,16-19,Female,52,MAIL_DRAG,1,170952,272.01834,226.31899,17
2908,16-19,Female,52,FOLDER_VIEWED,1,170952,272.01834,226.31899,18
2908,16-19,Female,52,MAIL_DROP,1,170952,272.01834,226.31899,19
2908,16-19,Female,52,MAIL_MOVED,1,170952,272.01834,226.31899,20
2908,16-19,Female,52,MAIL_VIEWED,1,170952,272.01834,226.31899,21
2908,16-19,Female,52,MENU,1,170952,272.01834,226.31899,22
2908,16-19,Female,52,COPY,1,170952,272.01834,226.31899,23
2908,16-19,Female,52,FOLDER_VIEWED,1,170952,272.01834,226.31899,24
2908,16-19,Female,52,MENU,1,170952,272.01834,226.31899,25
2908,16-19,Female,52,PASTE,1,170952,272.01834,226.31899,26
2908,16-19,Female,52,FOLDER_VIEWED,1,170952,272.01834,226.31899,27
2908,16-19,Female,52,MAIL_VIEWED,1,170952,272.01834,226.31899,28
2908,16-19,Female,52,MAIL_DRAG,1,170952,272.01834,226.31899,29
2908,16-19,Female,52,FOLDER_VIEWED,1,170952,272.01834,226.31899,30
2908,16-19,Female,52,MAIL_DROP,1,170952,272.01834,226.31899,31
2908,16-19,Female,52,MAIL_MOVED,1,170952,272.01834,226.31899,32
2908,16-19,Female,52,NEXT_INQUIRY,1,170952,272.01834,226.31899,33
2909,16-19,Male,25,MAIL_VIEWED,0,46676,189.08538,187.63156,0
2909,16-19,Male,25,MAIL_DRAG,0,46676,189.08538,187.63156,1
2909,16-19,Male,25,MAIL_VIEWED,0,46676,189.08538,187.63156,2
2909,16-19,Male,25,MAIL_DRAG,0,46676,189.08538,187.63156,3
2909,16-19,Male,25,MAIL_VIEWED,0,46676,189.08538,187.63156,4
2909,16-19,Male,25,FOLDER_VIEWED,0,46676,189.08538,187.63156,5
2909,16-19,Male,25,MAIL_DROP,0,46676,189.08538,187.63156,6
2909,16-19,Male,25,MAIL_MOVED,0,46676,189.08538,187.63156,7
2909,16-19,Male,25,MAIL_VIEWED,0,46676,189.08538,187.63156,8
2909,16-19,Male,25,MAIL_DRAG,0,46676,189.08538,187.63156,9
2909,16-19,Male,25,MAIL_VIEWED,0,46676,189.08538,187.63156,10
2909,16-19,Male,25,FOLDER_VIEWED,0,46676,189.08538,187.63156,11
2909,16-19,Male,25,MAIL_DROP,0,46676,189.08538,187.63156,12
2909,16-19,Male,25,MAIL_MOVED,0,46676,189.08538,187.63156,13
2909,16-19,Male,25,MAIL_VIEWED,0,46676,189.08538,187.63156,14
2909,16-19,Male,25,MAIL_DRAG,0,46676,189.08538,187.63156,15
2909,16-19,Male,25,MAIL_VIEWED,0,46676,189.08538,187.63156,16
2909,16-19,Male,25,FOLDER_VIEWED,0,46676,189.08538,187.63156,17
2909,16-19,Male,25,MAIL_DROP,0,46676,189.08538,187.63156,18
2909,16-19,Male,25,MAIL_MOVED,0,46676,189.08538,187.63156,19
2909,16-19,Male,25,MAIL_DRAG,0,46676,189.08538,187.63156,20
2909,16-19,Male,25,MAIL_VIEWED,0,46676,189.08538,187.63156,21
2909,16-19,Male,25,FOLDER_VIEWED,0,46676,189.08538,187.63156,22
2909,16-19,Male,25,MAIL_DROP,0,46676,189.08538,187.63156,23
2909,16-19,Male,25,MAIL_MOVED,0,46676,189.08538,187.63156,24
2909,16-19,Male,25,MAIL_VIEWED,0,46676,189.08538,187.63156,25
2909,16-19,Male,25,MAIL_DRAG,0,46676,189.08538,187.63156,26
2909,16-19,Male,25,FOLDER_VIEWED,0,46676,189.08538,187.63156,27
2909,16-19,Male,25,MAIL_DROP,0,46676,189.08538,187.63156,28
2909,16-19,Male,25,MAIL_MOVED,0,46676,189.08538,187.63156,29
2909,16-19,Male,25,NEXT_INQUIRY,0,46676,189.08538,187.63156,30
2915,60-65,Male,20,MAIL_VIEWED,0,198961,187.96249,215.47745,0
2915,60-65,Male,20,FOLDER_VIEWED,0,198961,187.96249,215.47745,1
2915,60-65,Male,20,INVALID_TYPE,0,198961,187.96249,215.47745,2
2915,60-65,Male,20,FOLDER_VIEWED,0,198961,187.96249,215.47745,3
2915,60-65,Male,20,NEXT_INQUIRY,0,198961,187.96249,215.47745,4
2915,60-65,Male,20,END_CANCEL,0,198961,187.96249,215.47745,5
2915,60-65,Male,20,FOLDER_VIEWED,0,198961,187.96249,215.47745,6
2915,60-65,Male,20,MENU,0,198961,187.96249,215.47745,7
2915,60-65,Male,20,NEXT_INQUIRY,0,198961,187.96249,215.47745,8
2918,45-49,Male,56,MAIL_DRAG,0,201890,289.00688,253.04824,0
2918,45-49,Male,56,FOLDER_VIEWED,0,201890,289.00688,253.04824,1
2918,45-49,Male,56,MAIL_DROP,0,201890,289.00688,253.04824,2
2918,45-49,Male,56,MAIL_MOVED,0,201890,289.00688,253.04824,3
2918,45-49,Male,56,MAIL_VIEWED,0,201890,289.00688,253.04824,4
2918,45-49,Male,56,MAIL_DRAG,0,201890,289.00688,253.04824,5
2918,45-49,Male,56,FOLDER_VIEWED,0,201890,289.00688,253.04824,6
2918,45-49,Male,56,MAIL_DROP,0,201890,289.00688,253.04824,7
2918,45-49,Male,56,MAIL_MOVED,0,201890,289.00688,253.04824,8
2918,45-49,Male,56,MAIL_VIEWED,0,201890,289.00688,253.04824,9
2918,45-49,Male,56,MAIL_DRAG,0,201890,289.00688,253.04824,10
2918,45-49,Male,56,FOLDER_VIEWED,0,201890,289.00688,253.04824,11
2918,45-49,Male,56,MAIL_DRAG,0,201890,289.00688,253.04824,12
2918,45-49,Male,56,MAIL_VIEWED,0,201890,289.00688,253.04824,13
2918,45-49,Male,56,FOLDER_VIEWED,0,201890,289.00688,253.04824,14
2918,45-49,Male,56,MAIL_DROP,0,201890,289.00688,253.04824,15
2918,45-49,Male,56,MAIL_MOVED,0,201890,289.00688,253.04824,16
2918,45-49,Male,56,FOLDER_VIEWED,0,201890,289.00688,253.04824,17
2918,45-49,Male,56,MAIL_VIEWED,0,201890,289.00688,253.04824,18
2918,45-49,Male,56,MAIL_DRAG,0,201890,289.00688,253.04824,19
2918,45-49,Male,56,MAIL_VIEWED,0,201890,289.00688,253.04824,20
2918,45-49,Male,56,FOLDER_VIEWED,0,201890,289.00688,253.04824,21
2918,45-49,Male,56,MAIL_DROP,0,201890,289.00688,253.04824,22
2918,45-49,Male,56,MAIL_MOVED,0,201890,289.00688,253.04824,23
2918,45-49,Male,56,MAIL_VIEWED,0,201890,289.00688,253.04824,24
2918,45-49,Male,56,MAIL_DRAG,0,201890,289.00688,253.04824,25
2918,45-49,Male,56,MAIL_VIEWED,0,201890,289.00688,253.04824,26
2918,45-49,Male,56,FOLDER_VIEWED,0,201890,289.00688,253.04824,27
2918,45-49,Male,56,MAIL_DROP,0,201890,289.00688,253.04824,28
2918,45-49,Male,56,MAIL_MOVED,0,201890,289.00688,253.04824,29
2918,45-49,Male,56,FOLDER_VIEWED,0,201890,289.00688,253.04824,30
2918,45-49,Male,56,MAIL_VIEWED,0,201890,289.00688,253.04824,31
2918,45-49,Male,56,MAIL_DRAG,0,201890,289.00688,253.04824,32
2918,45-49,Male,56,MAIL_VIEWED,0,201890,289.00688,253.04824,33
2918,45-49,Male,56,FOLDER_VIEWED,0,201890,289.00688,253.04824,34
2918,45-49,Male,56,MAIL_DROP,0,201890,289.00688,253.04824,35
2918,45-49,Male,56,MAIL_MOVED,0,201890,289.00688,253.04824,36
2918,45-49,Male,56,FOLDER_VIEWED,0,201890,289.00688,253.04824,37
2918,45-49,Male,56,MAIL_VIEWED,0,201890,289.00688,253.04824,38
2918,45-49,Male,56,MAIL_DRAG,0,201890,289.00688,253.04824,39
2918,45-49,Male,56,FOLDER_VIEWED,0,201890,289.00688,253.04824,40
2918,45-49,Male,56,MAIL_DROP,0,201890,289.00688,253.04824,41
2918,45-49,Male,56,MAIL_MOVED,0,201890,289.00688,253.04824,42
2918,45-49,Male,56,FOLDER_VIEWED,0,201890,289.00688,253.04824,43
2918,45-49,Male,56,MAIL_DRAG,0,201890,289.00688,253.04824,44
2918,45-49,Male,56,FOLDER_VIEWED,0,201890,289.00688,253.04824,45
2918,45-49,Male,56,MAIL_DROP,0,201890,289.00688,253.04824,46
2918,45-49,Male,56,MAIL_MOVED,0,201890,289.00688,253.04824,47
2918,45-49,Male,56,FOLDER_VIEWED,0,201890,289.00688,253.04824,48
2918,45-49,Male,56,MAIL_DRAG,0,201890,289.00688,253.04824,49
2918,45-49,Male,56,FOLDER_VIEWED,0,201890,289.00688,253.04824,50
2918,45-49,Male,56,MAIL_DROP,0,201890,289.00688,253.04824,51
2918,45-49,Male,56,MAIL_MOVED,0,201890,289.00688,253.04824,52
2918,45-49,Male,56,FOLDER_VIEWED,0,201890,289.00688,253.04824,53
2918,45-49,Male,56,MAIL_DRAG,0,201890,289.00688,253.04824,54
2918,45-49,Male,56,FOLDER_VIEWED,0,201890,289.00688,253.04824,55
2918,45-49,Male,56,MAIL_DROP,0,201890,289.00688,253.04824,56
2918,45-49,Male,56,MAIL_MOVED,0,201890,289.00688,253.04824,57
2918,45-49,Male,56,FOLDER_VIEWED,0,201890,289.00688,253.04824,58
2918,45-49,Male,56,MAIL_VIEWED,0,201890,289.00688,253.04824,59
2918,45-49,Male,56,TOOLBAR,0,201890,289.00688,253.04824,60
2918,45-49,Male,56,NEXT_INQUIRY,0,201890,289.00688,253.04824,61
2930,25-29,Male,55,MENU,1,155198,277.0427,222.96568,0
2930,25-29,Male,55,MENUITEM,1,155198,277.0427,222.96568,1
2930,25-29,Male,55,TEXTBOX_ONFOCUS,1,155198,277.0427,222.96568,2
2930,25-29,Male,55,TEXTBOX_USE,1,155198,277.0427,222.96568,3
2930,25-29,Male,55,TEXTBOX_KILLFOCUS,1,155198,277.0427,222.96568,4
2930,25-29,Male,55,BUTTON,1,155198,277.0427,222.96568,5
2930,25-29,Male,55,FOLDER_VIEWED,1,155198,277.0427,222.96568,6
2930,25-29,Male,55,NEW_FOLDER,1,155198,277.0427,222.96568,7
2930,25-29,Male,55,MAIL_VIEWED,1,155198,277.0427,222.96568,8
2930,25-29,Male,55,MAIL_DRAG,1,155198,277.0427,222.96568,9
2930,25-29,Male,55,MAIL_VIEWED,1,155198,277.0427,222.96568,10
2930,25-29,Male,55,FOLDER_VIEWED,1,155198,277.0427,222.96568,11
2930,25-29,Male,55,MAIL_DROP,1,155198,277.0427,222.96568,12
2930,25-29,Male,55,MAIL_MOVED,1,155198,277.0427,222.96568,13
2930,25-29,Male,55,MAIL_VIEWED,1,155198,277.0427,222.96568,14
2930,25-29,Male,55,MAIL_DRAG,1,155198,277.0427,222.96568,15
2930,25-29,Male,55,MAIL_VIEWED,1,155198,277.0427,222.96568,16
2930,25-29,Male,55,FOLDER_VIEWED,1,155198,277.0427,222.96568,17
2930,25-29,Male,55,MAIL_DROP,1,155198,277.0427,222.96568,18
2930,25-29,Male,55,MAIL_MOVED,1,155198,277.0427,222.96568,19
2930,25-29,Male,55,FOLDER_VIEWED,1,155198,277.0427,222.96568,20
2930,25-29,Male,55,MAIL_VIEWED,1,155198,277.0427,222.96568,21
2930,25-29,Male,55,MAIL_DRAG,1,155198,277.0427,222.96568,22
2930,25-29,Male,55,FOLDER_VIEWED,1,155198,277.0427,222.96568,23
2930,25-29,Male,55,MAIL_DROP,1,155198,277.0427,222.96568,24
2930,25-29,Male,55,MAIL_MOVED,1,155198,277.0427,222.96568,25
2930,25-29,Male,55,MAIL_VIEWED,1,155198,277.0427,222.96568,26
2930,25-29,Male,55,MAIL_DRAG,1,155198,277.0427,222.96568,27
2930,25-29,Male,55,MAIL_VIEWED,1,155198,277.0427,222.96568,28
2930,25-29,Male,55,FOLDER_VIEWED,1,155198,277.0427,222.96568,29
2930,25-29,Male,55,MAIL_DROP,1,155198,277.0427,222.96568,30
2930,25-29,Male,55,MAIL_MOVED,1,155198,277.0427,222.96568,31
2930,25-29,Male,55,FOLDER_VIEWED,1,155198,277.0427,222.96568,32
2930,25-29,Male,55,MAIL_DRAG,1,155198,277.0427,222.96568,33
2930,25-29,Male,55,FOLDER_VIEWED,1,155198,277.0427,222.96568,34
2930,25-29,Male,55,MAIL_DROP,1,155198,277.0427,222.96568,35
2930,25-29,Male,55,MAIL_MOVED,1,155198,277.0427,222.96568,36
2930,25-29,Male,55,FOLDER_VIEWED,1,155198,277.0427,222.96568,37
2930,25-29,Male,55,MAIL_VIEWED,1,155198,277.0427,222.96568,38
2930,25-29,Male,55,MAIL_DRAG,1,155198,277.0427,222.96568,39
2930,25-29,Male,55,FOLDER_VIEWED,1,155198,277.0427,222.96568,40
2930,25-29,Male,55,MAIL_DROP,1,155198,277.0427,222.96568,41
2930,25-29,Male,55,MAIL_MOVED,1,155198,277.0427,222.96568,42
2930,25-29,Male,55,FOLDER_VIEWED,1,155198,277.0427,222.96568,43
2930,25-29,Male,55,MAIL_VIEWED,1,155198,277.0427,222.96568,44
2930,25-29,Male,55,FOLDER_VIEWED,1,155198,277.0427,222.96568,45
2930,25-29,Male,55,MAIL_VIEWED,1,155198,277.0427,222.96568,46
2930,25-29,Male,55,FOLDER_VIEWED,1,155198,277.0427,222.96568,47
2930,25-29,Male,55,MAIL_VIEWED,1,155198,277.0427,222.96568,48
2930,25-29,Male,55,MAIL_DRAG,1,155198,277.0427,222.96568,49
2930,25-29,Male,55,FOLDER_VIEWED,1,155198,277.0427,222.96568,50
2930,25-29,Male,55,MAIL_DROP,1,155198,277.0427,222.96568,51
2930,25-29,Male,55,MAIL_MOVED,1,155198,277.0427,222.96568,52
2930,25-29,Male,55,NEXT_INQUIRY,1,155198,277.0427,222.96568,53
2932,30-34,Male,37,TOOLBAR,1,128028,311.26969,287.99846,0
2932,30-34,Male,37,BUTTON,1,128028,311.26969,287.99846,1
2932,30-34,Male,37,MENU,1,128028,311.26969,287.99846,2
2932,30-34,Male,37,MENUITEM,1,128028,311.26969,287.99846,3
2932,30-34,Male,37,TEXTBOX_ONFOCUS,1,128028,311.26969,287.99846,4
2932,30-34,Male,37,TEXTBOX_KILLFOCUS,1,128028,311.26969,287.99846,5
2932,30-34,Male,37,FOLDER_VIEWED,1,128028,311.26969,287.99846,6
2932,30-34,Male,37,TEXTBOX_ONFOCUS,1,128028,311.26969,287.99846,7
2932,30-34,Male,37,TEXTBOX_USE,1,128028,311.26969,287.99846,8
2932,30-34,Male,37,TEXTBOX_KILLFOCUS,1,128028,311.26969,287.99846,9
2932,30-34,Male,37,INVALID_TYPE,1,128028,311.26969,287.99846,10
2932,30-34,Male,37,TEXTBOX_ONFOCUS,1,128028,311.26969,287.99846,11
2932,30-34,Male,37,TEXTBOX_USE,1,128028,311.26969,287.99846,12
2932,30-34,Male,37,TEXTBOX_KILLFOCUS,1,128028,311.26969,287.99846,13
2932,30-34,Male,37,NEW_FOLDER,1,128028,311.26969,287.99846,14
2932,30-34,Male,37,MAIL_DRAG,1,128028,311.26969,287.99846,15
2932,30-34,Male,37,FOLDER_VIEWED,1,128028,311.26969,287.99846,16
2932,30-34,Male,37,MAIL_DROP,1,128028,311.26969,287.99846,17
2932,30-34,Male,37,MAIL_MOVED,1,128028,311.26969,287.99846,18
2932,30-34,Male,37,MAIL_VIEWED,1,128028,311.26969,287.99846,19
2932,30-34,Male,37,MAIL_DRAG,1,128028,311.26969,287.99846,20
2932,30-34,Male,37,MAIL_VIEWED,1,128028,311.26969,287.99846,21
2932,30-34,Male,37,FOLDER_VIEWED,1,128028,311.26969,287.99846,22
2932,30-34,Male,37,MAIL_DROP,1,128028,311.26969,287.99846,23
2932,30-34,Male,37,MAIL_MOVED,1,128028,311.26969,287.99846,24
2932,30-34,Male,37,MAIL_VIEWED,1,128028,311.26969,287.99846,25
2932,30-34,Male,37,MAIL_DRAG,1,128028,311.26969,287.99846,26
2932,30-34,Male,37,MAIL_VIEWED,1,128028,311.26969,287.99846,27
2932,30-34,Male,37,FOLDER_VIEWED,1,128028,311.26969,287.99846,28
2932,30-34,Male,37,MAIL_DROP,1,128028,311.26969,287.99846,29
2932,30-34,Male,37,MAIL_MOVED,1,128028,311.26969,287.99846,30
2932,30-34,Male,37,MAIL_VIEWED,1,128028,311.26969,287.99846,31
2932,30-34,Male,37,MAIL_DRAG,1,128028,311.26969,287.99846,32
2932,30-34,Male,37,FOLDER_VIEWED,1,128028,311.26969,287.99846,33
2932,30-34,Male,37,MAIL_DROP,1,128028,311.26969,287.99846,34
2932,30-34,Male,37,MAIL_MOVED,1,128028,311.26969,287.99846,35
2932,30-34,Male,37,MAIL_VIEWED,1,128028,311.26969,287.99846,36
2932,30-34,Male,37,MAIL_DRAG,1,128028,311.26969,287.99846,37
2932,30-34,Male,37,FOLDER_VIEWED,1,128028,311.26969,287.99846,38
2932,30-34,Male,37,MAIL_DROP,1,128028,311.26969,287.99846,39
2932,30-34,Male,37,MAIL_MOVED,1,128028,311.26969,287.99846,40
2932,30-34,Male,37,NEXT_INQUIRY,1,128028,311.26969,287.99846,41
2934,60-65,Female,130,FOLDER_VIEWED,1,592048,281.2169,212.40854,0
2934,60-65,Female,130,MAIL_VIEWED,1,592048,281.2169,212.40854,1
2934,60-65,Female,130,FOLDER_UNFOLDED,1,592048,281.2169,212.40854,2
2934,60-65,Female,130,FOLDER_FOLDED,1,592048,281.2169,212.40854,3
2934,60-65,Female,130,FOLDER_VIEWED,1,592048,281.2169,212.40854,4
2934,60-65,Female,130,MAIL_VIEWED,1,592048,281.2169,212.40854,5
2934,60-65,Female,130,MAIL_DRAG,1,592048,281.2169,212.40854,6
2934,60-65,Female,130,FOLDER_VIEWED,1,592048,281.2169,212.40854,7
2934,60-65,Female,130,MAIL_DROP,1,592048,281.2169,212.40854,8
2934,60-65,Female,130,MAIL_MOVED,1,592048,281.2169,212.40854,9
2934,60-65,Female,130,FOLDER_VIEWED,1,592048,281.2169,212.40854,10
2934,60-65,Female,130,MAIL_VIEWED,1,592048,281.2169,212.40854,11
2934,60-65,Female,130,MAIL_DRAG,1,592048,281.2169,212.40854,12
2934,60-65,Female,130,MAIL_VIEWED,1,592048,281.2169,212.40854,13
2934,60-65,Female,130,FOLDER_VIEWED,1,592048,281.2169,212.40854,14
2934,60-65,Female,130,MAIL_DROP,1,592048,281.2169,212.40854,15
2934,60-65,Female,130,MAIL_MOVED,1,592048,281.2169,212.40854,16
2934,60-65,Female,130,FOLDER_VIEWED,1,592048,281.2169,212.40854,17
2934,60-65,Female,130,MAIL_VIEWED,1,592048,281.2169,212.40854,18
2934,60-65,Female,130,MAIL_DRAG,1,592048,281.2169,212.40854,19
2934,60-65,Female,130,FOLDER_VIEWED,1,592048,281.2169,212.40854,20
2934,60-65,Female,130,MAIL_DROP,1,592048,281.2169,212.40854,21
2934,60-65,Female,130,MAIL_MOVED,1,592048,281.2169,212.40854,22
2934,60-65,Female,130,FOLDER_VIEWED,1,592048,281.2169,212.40854,23
2934,60-65,Female,130,MAIL_VIEWED,1,592048,281.2169,212.40854,24
2934,60-65,Female,130,MAIL_DRAG,1,592048,281.2169,212.40854,25
2934,60-65,Female,130,FOLDER_VIEWED,1,592048,281.2169,212.40854,26
2934,60-65,Female,130,MAIL_DROP,1,592048,281.2169,212.40854,27
2934,60-65,Female,130,MAIL_MOVED,1,592048,281.2169,212.40854,28
2934,60-65,Female,130,FOLDER_VIEWED,1,592048,281.2169,212.40854,29
2934,60-65,Female,130,MAIL_VIEWED,1,592048,281.2169,212.40854,30
2934,60-65,Female,130,MAIL_DRAG,1,592048,281.2169,212.40854,31
2934,60-65,Female,130,FOLDER_VIEWED,1,592048,281.2169,212.40854,32
2934,60-65,Female,130,MAIL_DROP,1,592048,281.2169,212.40854,33
2934,60-65,Female,130,MAIL_MOVED,1,592048,281.2169,212.40854,34
2934,60-65,Female,130,FOLDER_VIEWED,1,592048,281.2169,212.40854,35
2934,60-65,Female,130,TOOLBAR,1,592048,281.2169,212.40854,36
2934,60-65,Female,130,MC_HELP_TOOLBAR,1,592048,281.2169,212.40854,37
2934,60-65,Female,130,FOLDER_VIEWED,1,592048,281.2169,212.40854,38
2934,60-65,Female,130,MENU,1,592048,281.2169,212.40854,39
2934,60-65,Female,130,MENUITEM,1,592048,281.2169,212.40854,40
2934,60-65,Female,130,FOLDER_VIEWED,1,592048,281.2169,212.40854,41
2934,60-65,Female,130,BUTTON,1,592048,281.2169,212.40854,42
2934,60-65,Female,130,TOOLBAR,1,592048,281.2169,212.40854,43
2934,60-65,Female,130,TEXTBOX_ONFOCUS,1,592048,281.2169,212.40854,44
2934,60-65,Female,130,TEXTBOX_KILLFOCUS,1,592048,281.2169,212.40854,45
2934,60-65,Female,130,TEXTBOX_ONFOCUS,1,592048,281.2169,212.40854,46
2934,60-65,Female,130,TEXTBOX_KILLFOCUS,1,592048,281.2169,212.40854,47
2934,60-65,Female,130,TOOLBAR,1,592048,281.2169,212.40854,48
2934,60-65,Female,130,MC_HELP_TOOLBAR,1,592048,281.2169,212.40854,49
2934,60-65,Female,130,TEXTBOX_ONFOCUS,1,592048,281.2169,212.40854,50
2934,60-65,Female,130,TEXTBOX_KILLFOCUS,1,592048,281.2169,212.40854,51
2934,60-65,Female,130,TEXTBOX_ONFOCUS,1,592048,281.2169,212.40854,52
2934,60-65,Female,130,TEXTBOX_KILLFOCUS,1,592048,281.2169,212.40854,53
2934,60-65,Female,130,TEXTBOX_ONFOCUS,1,592048,281.2169,212.40854,54
2934,60-65,Female,130,TEXTBOX_KILLFOCUS,1,592048,281.2169,212.40854,55
2934,60-65,Female,130,MAIL_VIEWED,1,592048,281.2169,212.40854,56
2934,60-65,Female,130,MAIL_DRAG,1,592048,281.2169,212.40854,57
2934,60-65,Female,130,FOLDER_VIEWED,1,592048,281.2169,212.40854,58
2934,60-65,Female,130,MAIL_DROP,1,592048,281.2169,212.40854,59
2934,60-65,Female,130,MAIL_MOVED,1,592048,281.2169,212.40854,60
2934,60-65,Female,130,FOLDER_VIEWED,1,592048,281.2169,212.40854,61
2934,60-65,Female,130,MENU,1,592048,281.2169,212.40854,62
2934,60-65,Female,130,MENUITEM,1,592048,281.2169,212.40854,63
2934,60-65,Female,130,TEXTBOX_ONFOCUS,1,592048,281.2169,212.40854,64
2934,60-65,Female,130,TEXTBOX_USE,1,592048,281.2169,212.40854,65
2934,60-65,Female,130,TEXTBOX_KILLFOCUS,1,592048,281.2169,212.40854,66
2934,60-65,Female,130,NEW_FOLDER,1,592048,281.2169,212.40854,67
2934,60-65,Female,130,MAIL_VIEWED,1,592048,281.2169,212.40854,68
2934,60-65,Female,130,MAIL_DRAG,1,592048,281.2169,212.40854,69
2934,60-65,Female,130,FOLDER_VIEWED,1,592048,281.2169,212.40854,70
2934,60-65,Female,130,MAIL_DROP,1,592048,281.2169,212.40854,71
2934,60-65,Female,130,MAIL_MOVED,1,592048,281.2169,212.40854,72
2934,60-65,Female,130,FOLDER_VIEWED,1,592048,281.2169,212.40854,73
2934,60-65,Female,130,MAIL_VIEWED,1,592048,281.2169,212.40854,74
2934,60-65,Female,130,MAIL_DRAG,1,592048,281.2169,212.40854,75
2934,60-65,Female,130,FOLDER_VIEWED,1,592048,281.2169,212.40854,76
2934,60-65,Female,130,MAIL_DROP,1,592048,281.2169,212.40854,77
2934,60-65,Female,130,MAIL_MOVED,1,592048,281.2169,212.40854,78
2934,60-65,Female,130,FOLDER_VIEWED,1,592048,281.2169,212.40854,79
2934,60-65,Female,130,MAIL_VIEWED,1,592048,281.2169,212.40854,80
2934,60-65,Female,130,FOLDER_VIEWED,1,592048,281.2169,212.40854,81
2934,60-65,Female,130,MAIL_VIEWED,1,592048,281.2169,212.40854,82
2934,60-65,Female,130,MAIL_DRAG,1,592048,281.2169,212.40854,83
2934,60-65,Female,130,FOLDER_VIEWED,1,592048,281.2169,212.40854,84
2934,60-65,Female,130,MAIL_DROP,1,592048,281.2169,212.40854,85
2934,60-65,Female,130,MAIL_MOVED,1,592048,281.2169,212.40854,86
2934,60-65,Female,130,FOLDER_VIEWED,1,592048,281.2169,212.40854,87
2934,60-65,Female,130,NEXT_INQUIRY,1,592048,281.2169,212.40854,88
2935,16-19,Male,9,MAIL_VIEWED,0,63671,199.86221,188.35358,0
2935,16-19,Male,9,TOOLBAR,0,63671,199.86221,188.35358,1
2935,16-19,Male,9,TEXTBOX_ONFOCUS,0,63671,199.86221,188.35358,2
2935,16-19,Male,9,TEXTBOX_USE,0,63671,199.86221,188.35358,3
2935,16-19,Male,9,TEXTBOX_KILLFOCUS,0,63671,199.86221,188.35358,4
2935,16-19,Male,9,MAIL_SENT,0,63671,199.86221,188.35358,5
2935,16-19,Male,9,TOOLBAR_ENVIRONMENT,0,63671,199.86221,188.35358,6
2935,16-19,Male,9,NEXT_INQUIRY,0,63671,199.86221,188.35358,7
2939,45-49,Male,0,NEXT_INQUIRY,0,6138,200.27919,207.99509,0
2940,50-54,Male,35,MAIL_VIEWED,1,170013,313.05201,326.56454,0
