AGEP,SCHL,SEX,ESP,CIT,MIG,MIL,ANC,DEAR,DEYE,DREM,PINCP,ESR,FER,label
53.0,20.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,50000.0,1.0,0.0,False
7.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
37.0,16.0,2.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,0.0,6.0,2.0,False
62.0,19.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,22300.0,1.0,0.0,False
19.0,16.0,1.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
60.0,21.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,36000.0,6.0,0.0,True
68.0,22.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,42000.0,1.0,0.0,False
58.0,20.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,20000.0,1.0,0.0,False
22.0,16.0,1.0,0.0,1.0,3.0,4.0,4.0,2.0,2.0,1.0,7000.0,3.0,0.0,False
38.0,22.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,121000.0,1.0,2.0,False
22.0,21.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,40000.0,1.0,0.0,False
11.0,9.0,1.0,6.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
39.0,16.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,15000.0,3.0,2.0,False
19.0,16.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,11000.0,1.0,0.0,False
11.0,9.0,2.0,8.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
80.0,21.0,1.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,23000.0,6.0,0.0,False
66.0,17.0,2.0,0.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,50000.0,1.0,0.0,False
43.0,22.0,1.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,135000.0,1.0,0.0,False
48.0,22.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,80100.0,1.0,0.0,False
94.0,16.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,12000.0,6.0,0.0,False
13.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
33.0,14.0,2.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,26200.0,1.0,2.0,False
47.0,16.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,70000.0,1.0,0.0,False
75.0,19.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,27600.0,6.0,0.0,False
36.0,20.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,16800.0,1.0,0.0,True
27.0,19.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,5000.0,3.0,2.0,False
40.0,19.0,1.0,0.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,24000.0,1.0,0.0,False
28.0,21.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,95000.0,1.0,0.0,False
58.0,19.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,6.0,0.0,False
57.0,23.0,2.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,60000.0,1.0,0.0,False
20.0,19.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,18000.0,1.0,2.0,False
62.0,16.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,50000.0,1.0,0.0,False
71.0,16.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,15500.0,6.0,0.0,True
11.0,8.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,False
36.0,19.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,12000.0,1.0,0.0,False
54.0,18.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,75250.0,1.0,0.0,False
6.0,2.0,2.0,7.0,1.0,3.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
7.0,4.0,2.0,7.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
44.0,19.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,104000.0,1.0,0.0,False
10.0,8.0,1.0,5.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
87.0,18.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,11700.0,6.0,0.0,False
13.0,11.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,False
3.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,False
42.0,11.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,14400.0,6.0,2.0,False
57.0,19.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,26000.0,1.0,0.0,False
94.0,16.0,2.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0,19000.0,6.0,0.0,False
28.0,21.0,1.0,0.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,45000.0,1.0,0.0,False
67.0,19.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,56400.0,6.0,0.0,False
0.0,0.0,2.0,8.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False
42.0,9.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,17000.0,1.0,2.0,False
83.0,19.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,13100.0,6.0,0.0,False
67.0,19.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,18000.0,6.0,0.0,True
94.0,16.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,35300.0,6.0,0.0,False
80.0,7.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,20000.0,6.0,0.0,False
64.0,6.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,12600.0,1.0,0.0,False
12.0,10.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
42.0,20.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,72000.0,1.0,2.0,False
66.0,16.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,16800.0,1.0,0.0,True
25.0,21.0,2.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,225000.0,1.0,2.0,False
58.0,18.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,10000.0,3.0,0.0,False
51.0,18.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,6.0,0.0,False
60.0,24.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,589000.0,1.0,0.0,False
15.0,11.0,2.0,0.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,2.0,False
73.0,15.0,2.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,8400.0,6.0,0.0,False
10.0,7.0,2.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,True
16.0,12.0,2.0,5.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,6.0,2.0,False
38.0,12.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,15000.0,2.0,0.0,True
64.0,21.0,2.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,35000.0,1.0,0.0,False
72.0,16.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,25000.0,6.0,0.0,True
3.0,1.0,2.0,7.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False
67.0,22.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,72100.0,6.0,0.0,False
14.0,11.0,2.0,7.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,False
32.0,21.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,62000.0,1.0,2.0,False
32.0,21.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,25000.0,1.0,2.0,False
26.0,19.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,25000.0,3.0,0.0,False
50.0,19.0,2.0,0.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,92000.0,1.0,2.0,False
12.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
7.0,3.0,2.0,8.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
18.0,15.0,2.0,0.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,0.0,6.0,2.0,False
24.0,16.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,15000.0,1.0,0.0,False
19.0,19.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,4900.0,1.0,2.0,False
0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,False
36.0,22.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,175000.0,1.0,0.0,False
40.0,16.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,115000.0,1.0,0.0,False
45.0,9.0,2.0,0.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,4000.0,1.0,2.0,False
12.0,10.0,2.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,False
58.0,13.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,23000.0,1.0,0.0,False
59.0,13.0,2.0,0.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,0.0,6.0,0.0,False
36.0,5.0,1.0,0.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,29300.0,1.0,0.0,False
33.0,16.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,32000.0,1.0,2.0,False
10.0,8.0,1.0,2.0,5.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
19.0,19.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
2.0,0.0,1.0,7.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,False
23.0,20.0,1.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,38000.0,1.0,0.0,False
70.0,16.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,24000.0,6.0,0.0,False
70.0,5.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,9600.0,6.0,0.0,False
72.0,21.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,3600.0,6.0,0.0,False
49.0,21.0,2.0,0.0,4.0,1.0,4.0,1.0,1.0,2.0,2.0,112500.0,1.0,2.0,False
56.0,16.0,2.0,0.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,400.0,6.0,0.0,False
69.0,16.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,12900.0,6.0,0.0,False
16.0,14.0,2.0,5.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,6.0,2.0,False
71.0,20.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,400.0,6.0,0.0,True
30.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,26100.0,1.0,2.0,False
3.0,1.0,2.0,7.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,False
25.0,16.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,2.0,False
74.0,16.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,3000.0,6.0,0.0,False
21.0,19.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,14000.0,1.0,2.0,False
23.0,19.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,28000.0,6.0,2.0,False
43.0,17.0,2.0,0.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,36000.0,1.0,2.0,False
73.0,22.0,2.0,0.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,112200.0,6.0,0.0,True
23.0,21.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,40000.0,1.0,2.0,True
59.0,21.0,1.0,0.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,90200.0,6.0,0.0,True
37.0,16.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,20400.0,1.0,0.0,False
9.0,6.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
80.0,19.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,60000.0,6.0,0.0,False
22.0,16.0,1.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,23800.0,6.0,0.0,False
71.0,18.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,43900.0,6.0,0.0,False
61.0,18.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,15500.0,6.0,0.0,True
38.0,24.0,2.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,46000.0,6.0,2.0,False
56.0,21.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,30000.0,1.0,0.0,False
27.0,21.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,1.0,True
19.0,16.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
35.0,20.0,2.0,0.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,0.0,6.0,1.0,False
75.0,1.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,12000.0,6.0,0.0,False
45.0,19.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,45000.0,1.0,2.0,False
27.0,21.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,50000.0,1.0,2.0,False
15.0,11.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,True
33.0,21.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,200000.0,1.0,0.0,False
66.0,16.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,6000.0,6.0,0.0,False
48.0,22.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,300.0,6.0,2.0,False
26.0,16.0,2.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,40000.0,1.0,2.0,False
17.0,13.0,1.0,7.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,1200.0,1.0,0.0,False
17.0,16.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,32300.0,3.0,0.0,True
44.0,21.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,205000.0,1.0,0.0,False
70.0,16.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,6120.0,1.0,0.0,False
72.0,21.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,11200.0,6.0,0.0,False
38.0,16.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,7100.0,6.0,2.0,False
41.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,13100.0,6.0,0.0,False
67.0,22.0,1.0,0.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,19300.0,6.0,0.0,False
54.0,22.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,220000.0,1.0,0.0,False
76.0,21.0,1.0,0.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,70300.0,1.0,0.0,False
60.0,21.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,104000.0,1.0,0.0,False
48.0,18.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,6.0,0.0,False
56.0,21.0,1.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,0.0,6.0,0.0,False
4.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False
43.0,18.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,30000.0,1.0,2.0,False
51.0,21.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
25.0,16.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,880.0,3.0,2.0,False
30.0,19.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,24000.0,1.0,2.0,False
58.0,16.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,14700.0,6.0,0.0,False
40.0,21.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,255000.0,1.0,0.0,False
60.0,21.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,665000.0,1.0,0.0,False
16.0,14.0,1.0,8.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,600.0,6.0,0.0,True
35.0,16.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,52020.0,2.0,0.0,False
0.0,0.0,2.0,5.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False
81.0,17.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,False
31.0,22.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,116000.0,1.0,2.0,False
53.0,21.0,2.0,0.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,83000.0,1.0,0.0,False
14.0,11.0,2.0,7.0,1.0,3.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,True
26.0,16.0,2.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,24000.0,1.0,2.0,False
29.0,21.0,1.0,0.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,30000.0,1.0,0.0,True
63.0,16.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,26000.0,1.0,0.0,True
85.0,18.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,13680.0,6.0,0.0,True
57.0,19.0,2.0,0.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,25000.0,1.0,0.0,True
29.0,16.0,2.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,43600.0,1.0,2.0,False
24.0,22.0,2.0,0.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,30000.0,1.0,2.0,False
33.0,20.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,30000.0,1.0,0.0,False
57.0,22.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,6.0,0.0,False
32.0,21.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,96000.0,1.0,2.0,False
39.0,19.0,2.0,0.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,40000.0,1.0,2.0,False
37.0,21.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,15000.0,1.0,2.0,True
85.0,21.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,9400.0,6.0,0.0,True
60.0,19.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,70000.0,1.0,0.0,False
25.0,17.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,27630.0,1.0,0.0,False
37.0,21.0,1.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,9000.0,1.0,0.0,True
45.0,20.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,100230.0,1.0,0.0,False
58.0,19.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,52200.0,1.0,0.0,False
76.0,20.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,77000.0,6.0,0.0,False
24.0,18.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,15000.0,1.0,0.0,False
20.0,19.0,2.0,0.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,1800.0,1.0,2.0,False
82.0,20.0,2.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0,15000.0,6.0,0.0,True
19.0,16.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,18400.0,4.0,0.0,False
19.0,16.0,2.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,400.0,6.0,2.0,False
75.0,15.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,11300.0,6.0,0.0,False
27.0,20.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,10000.0,3.0,0.0,False
5.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,False
17.0,13.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
60.0,22.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,7000.0,1.0,0.0,False
72.0,20.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,18870.0,6.0,0.0,True
19.0,16.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,7800.0,1.0,0.0,False
24.0,20.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,6000.0,6.0,2.0,False
23.0,19.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,14500.0,1.0,2.0,False
16.0,13.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,6.0,0.0,False
25.0,24.0,2.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,7500.0,1.0,2.0,True
21.0,19.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,21000.0,6.0,0.0,False
72.0,22.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,124400.0,1.0,0.0,True
29.0,16.0,1.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
72.0,11.0,2.0,0.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,10700.0,6.0,0.0,False
62.0,16.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,19000.0,1.0,0.0,True
63.0,5.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,5000.0,6.0,0.0,False
58.0,19.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,9800.0,1.0,0.0,False
33.0,21.0,2.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,40000.0,1.0,2.0,False
23.0,20.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2000.0,6.0,0.0,True
94.0,16.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,9600.0,6.0,0.0,False
61.0,22.0,1.0,0.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,34200.0,6.0,0.0,False
31.0,19.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,50000.0,1.0,0.0,False
53.0,22.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,100000.0,1.0,0.0,False
94.0,22.0,1.0,0.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,57000.0,6.0,0.0,False
69.0,15.0,1.0,0.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,22400.0,6.0,0.0,False
44.0,19.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,70000.0,1.0,0.0,False
5.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,False
62.0,16.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,34400.0,1.0,0.0,False
44.0,19.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,2.0,False
23.0,19.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
50.0,16.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,35000.0,1.0,0.0,False
13.0,10.0,2.0,2.0,1.0,3.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
39.0,16.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,12000.0,1.0,2.0,False
29.0,21.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,2.0,False
2.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,False
68.0,16.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,6800.0,6.0,0.0,False
67.0,23.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,255600.0,3.0,0.0,False
4.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,False
66.0,19.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,16700.0,1.0,0.0,True
12.0,10.0,1.0,4.0,5.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
31.0,15.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,35000.0,1.0,0.0,False
20.0,14.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,500.0,6.0,0.0,False
64.0,24.0,2.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,12000.0,6.0,0.0,False
20.0,19.0,1.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,True
21.0,16.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,20000.0,1.0,0.0,False
45.0,20.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,122140.0,1.0,0.0,False
58.0,22.0,2.0,0.0,1.0,1.0,4.0,4.0,2.0,1.0,2.0,54000.0,6.0,0.0,False
6.0,3.0,1.0,7.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
63.0,8.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,30000.0,1.0,0.0,False
17.0,13.0,1.0,2.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
79.0,5.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,11500.0,6.0,0.0,True
7.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,False
51.0,16.0,1.0,0.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,300.0,6.0,0.0,False
